ds,t,y
2005-01-01,48.1,38596.0
2005-01-02,50.9,39528.0
2005-01-03,55.8,47581.0
2005-01-04,42.5,50831.0
2005-01-05,36.3,54399.0
2005-01-06,33.5,51669.0
2005-01-07,29.0,52895.0
2005-01-08,32.6,47952.0
2005-01-09,35.7,44505.0
2005-01-10,37.8,52477.0
2005-01-11,41.6,52439.0
2005-01-12,58.2,49460.0
2005-01-13,59.3,49768.0
2005-01-14,29.7,54347.0
2005-01-15,21.1,50874.0
2005-01-16,18.8,51104.0
2005-01-17,7.5,61745.0
2005-01-18,6.1,63952.0
2005-01-19,23.9,60207.0
2005-01-20,25.4,57996.0
2005-01-21,15.3,58634.0
2005-01-22,19.4,54266.0
2005-01-23,6.2,55478.0
2005-01-24,12.6,61813.0
2005-01-25,27.8,56441.0
2005-01-26,35.5,55926.0
2005-01-27,14.9,60732.0
2005-01-28,13.3,60674.0
2005-01-29,27.4,51031.0
2005-01-30,30.0,46785.0
2005-01-31,19.1,57349.0
2005-02-01,21.8,56441.0
2005-02-02,22.7,57246.0
2005-02-03,27.9,56228.0
2005-02-04,31.6,53047.0
2005-02-05,36.3,45921.0
2005-02-06,39.1,43386.0
2005-02-07,44.7,51203.0
2005-02-08,45.2,51740.0
2005-02-09,35.6,53586.0
2005-02-10,27.5,56721.0
2005-02-11,24.9,57230.0
2005-02-12,35.9,46570.0
2005-02-13,37.6,44808.0
2005-02-14,46.4,51151.0
2005-02-15,47.6,50046.0
2005-02-16,39.7,52203.0
2005-02-17,28.2,56408.0
2005-02-18,22.2,56143.0
2005-02-19,23.9,50198.0
2005-02-20,34.9,45774.0
2005-02-21,42.5,51042.0
2005-02-22,35.0,53396.0
2005-02-23,30.3,54338.0
2005-02-24,27.8,55495.0
2005-02-25,24.4,55193.0
2005-02-26,34.2,45312.0
2005-02-27,28.8,45316.0
2005-02-28,36.8,52421.0
2005-03-01,26.6,57543.0
2005-03-02,21.1,57687.0
2005-03-03,22.4,55885.0
2005-03-04,26.9,54494.0
2005-03-05,35.3,45789.0
2005-03-06,39.6,42568.0
2005-03-07,50.4,49132.0
2005-03-08,27.0,55461.0
2005-03-09,22.5,56583.0
2005-03-10,23.1,57165.0
2005-03-11,32.3,54184.0
2005-03-12,29.6,48416.0
2005-03-13,27.4,45324.0
2005-03-14,29.2,53054.0
2005-03-15,33.0,52598.0
2005-03-16,33.0,52083.0
2005-03-17,40.3,50593.0
2005-03-18,44.3,48710.0
2005-03-19,44.8,43287.0
2005-03-20,37.5,43256.0
2005-03-21,33.9,51285.0
2005-03-22,36.0,52038.0
2005-03-23,36.7,53758.0
2005-03-24,35.0,51464.0
2005-03-25,39.7,45352.0
2005-03-26,40.2,41224.0
2005-03-27,40.2,39882.0
2005-03-28,42.8,48947.0
2005-03-29,44.4,48839.0
2005-03-30,56.3,47051.0
2005-03-31,60.8,45965.0
2005-04-01,47.6,47151.0
2005-04-02,39.5,45227.0
2005-04-03,43.7,38902.0
2005-04-04,50.9,47107.0
2005-04-05,60.0,46403.0
2005-04-06,64.6,46480.0
2005-04-07,60.7,46633.0
2005-04-08,49.8,45279.0
2005-04-09,49.8,38415.0
2005-04-10,63.0,36648.0
2005-04-11,64.4,45738.0
2005-04-12,52.7,46406.0
2005-04-13,50.9,46808.0
2005-04-14,49.4,46674.0
2005-04-15,51.0,45330.0
2005-04-16,55.9,38334.0
2005-04-17,62.1,36727.0
2005-04-18,66.2,46616.0
2005-04-19,68.0,47691.0
2005-04-20,67.4,47931.0
2005-04-21,53.0,45885.0
2005-04-22,52.3,45910.0
2005-04-23,41.8,42367.0
2005-04-24,33.0,43789.0
2005-04-25,45.3,48002.0
2005-04-26,50.0,47736.0
2005-04-27,43.7,48307.0
2005-04-28,47.4,47670.0
2005-04-29,49.0,46231.0
2005-04-30,47.7,40107.0
2005-05-01,45.3,38876.0
2005-05-02,43.5,47671.0
2005-05-03,42.1,48758.0
2005-05-04,45.0,47949.0
2005-05-05,51.6,46807.0
2005-05-06,55.9,45532.0
2005-05-07,61.8,38540.0
2005-05-08,62.5,36784.0
2005-05-09,68.4,48536.0
2005-05-10,69.2,50865.0
2005-05-11,72.9,52867.0
2005-05-12,53.9,46366.0
2005-05-13,57.9,46932.0
2005-05-14,62.5,39457.0
2005-05-15,51.2,36164.0
2005-05-16,50.2,45354.0
2005-05-17,53.7,46550.0
2005-05-18,59.1,46725.0
2005-05-19,60.6,47002.0
2005-05-20,59.1,45808.0
2005-05-21,58.5,39239.0
2005-05-22,61.1,36836.0
2005-05-23,61.6,45998.0
2005-05-24,55.6,45823.0
2005-05-25,55.5,46378.0
2005-05-26,62.0,47020.0
2005-05-27,63.8,44679.0
2005-05-28,61.0,36567.0
2005-05-29,61.7,34932.0
2005-05-30,62.8,36020.0
2005-05-31,62.7,47155.0
2005-06-01,66.0,49029.0
2005-06-02,64.6,47954.0
2005-06-03,66.0,48741.0
2005-06-04,71.3,46060.0
2005-06-05,76.3,48971.0
2005-06-06,77.8,61554.0
2005-06-07,77.8,62535.0
2005-06-08,77.7,64151.0
2005-06-09,77.9,65888.0
2005-06-10,79.0,63721.0
2005-06-11,74.5,50926.0
2005-06-12,74.5,49041.0
2005-06-13,75.2,59767.0
2005-06-14,77.7,63188.0
2005-06-15,71.4,54328.0
2005-06-16,64.8,49361.0
2005-06-17,64.8,48313.0
2005-06-18,63.5,40599.0
2005-06-19,65.2,39267.0
2005-06-20,67.8,51322.0
2005-06-21,71.4,54903.0
2005-06-22,75.7,58931.0
2005-06-23,72.5,57579.0
2005-06-24,77.3,60416.0
2005-06-25,80.2,56250.0
2005-06-26,78.2,55085.0
2005-06-27,81.4,67042.0
2005-06-28,73.7,62154.0
2005-06-29,76.4,64217.0
2005-06-30,75.0,60356.0
2005-07-01,72.4,55628.0
2005-07-02,67.5,43227.0
2005-07-03,71.1,44440.0
2005-07-04,78.1,51066.0
2005-07-05,75.9,54811.0
2005-07-06,73.5,54543.0
2005-07-07,72.5,54793.0
2005-07-08,71.8,53648.0
2005-07-09,72.3,49052.0
2005-07-10,74.5,48931.0
2005-07-11,74.8,58045.0
2005-07-12,77.2,62234.0
2005-07-13,71.1,56291.0
2005-07-14,71.6,56577.0
2005-07-15,75.1,60536.0
2005-07-16,76.2,55040.0
2005-07-17,76.2,53913.0
2005-07-18,78.9,66544.0
2005-07-19,77.8,66064.0
2005-07-20,76.2,64875.0
2005-07-21,78.4,68208.0
2005-07-22,77.2,66026.0
2005-07-23,76.9,57804.0
2005-07-24,80.6,58861.0
2005-07-25,84.1,74165.0
2005-07-26,83.6,73873.0
2005-07-27,72.2,59371.0
2005-07-28,67.5,54620.0
2005-07-29,73.3,55600.0
2005-07-30,71.9,50395.0
2005-07-31,74.1,51552.0
2005-08-01,77.4,64970.0
2005-08-02,79.4,67575.0
2005-08-03,81.5,68522.0
2005-08-04,82.3,69113.0
2005-08-05,76.8,62970.0
2005-08-06,73.2,51819.0
2005-08-07,73.5,51388.0
2005-08-08,77.9,64215.0
2005-08-09,76.6,64841.0
2005-08-10,79.4,65855.0
2005-08-11,78.0,65183.0
2005-08-12,79.0,66744.0
2005-08-13,80.3,62795.0
2005-08-14,74.1,52194.0
2005-08-15,68.3,55412.0
2005-08-16,68.0,54798.0
2005-08-17,71.7,58158.0
2005-08-18,74.1,61095.0
2005-08-19,77.9,64965.0
2005-08-20,79.5,60347.0
2005-08-21,76.3,53547.0
2005-08-22,70.4,56507.0
2005-08-23,65.7,53067.0
2005-08-24,66.6,52925.0
2005-08-25,70.2,56016.0
2005-08-26,73.0,57052.0
2005-08-27,74.6,52872.0
2005-08-28,72.8,49521.0
2005-08-29,73.9,58374.0
2005-08-30,69.9,56373.0
2005-08-31,69.9,56464.0
2005-09-01,70.8,57069.0
2005-09-02,72.3,55230.0
2005-09-03,67.1,43028.0
2005-09-04,68.0,40878.0
2005-09-05,67.7,42595.0
2005-09-06,69.7,54090.0
2005-09-07,69.9,55615.0
2005-09-08,71.4,56273.0
2005-09-09,71.9,57776.0
2005-09-10,72.5,51878.0
2005-09-11,72.0,47597.0
2005-09-12,72.1,57368.0
2005-09-13,74.1,59069.0
2005-09-14,71.7,56604.0
2005-09-15,71.5,57463.0
2005-09-16,70.0,54927.0
2005-09-17,63.6,43753.0
2005-09-18,64.3,42192.0
2005-09-19,67.8,51868.0
2005-09-20,68.7,53642.0
2005-09-21,68.2,53757.0
2005-09-22,71.8,56777.0
2005-09-23,71.7,54886.0
2005-09-24,67.4,46840.0
2005-09-25,73.4,47261.0
2005-09-26,69.1,53781.0
2005-09-27,61.8,50335.0
2005-09-28,63.0,50405.0
2005-09-29,60.0,48097.0
2005-09-30,53.0,45889.0
2005-10-01,60.0,40127.0
2005-10-02,68.6,41909.0
2005-10-03,72.0,54671.0
2005-10-04,69.1,54309.0
2005-10-05,69.1,54111.0
2005-10-06,69.7,54070.0
2005-10-07,54.0,46870.0
2005-10-08,50.2,40304.0
2005-10-09,50.5,38631.0
2005-10-10,54.0,46722.0
2005-10-11,57.9,47703.0
2005-10-12,59.2,47994.0
2005-10-13,60.6,48272.0
2005-10-14,60.8,47214.0
2005-10-15,58.2,40290.0
2005-10-16,51.5,37762.0
2005-10-17,51.9,46851.0
2005-10-18,60.7,47596.0
2005-10-19,60.4,47934.0
2005-10-20,50.3,47437.0
2005-10-21,45.3,47762.0
2005-10-22,47.7,40912.0
2005-10-23,45.6,39895.0
2005-10-24,39.0,49895.0
2005-10-25,43.8,50781.0
2005-10-26,42.9,49808.0
2005-10-27,44.9,49105.0
2005-10-28,40.3,49372.0
2005-10-29,40.2,43762.0
2005-10-30,45.6,39629.0
2005-10-31,53.4,48031.0
2005-11-01,52.3,48648.0
2005-11-02,45.9,49510.0
2005-11-03,55.0,48831.0
2005-11-04,59.1,47435.0
2005-11-05,63.0,40881.0
2005-11-06,60.4,38583.0
2005-11-07,47.7,47445.0
2005-11-08,56.1,47892.0
2005-11-09,62.4,47901.0
2005-11-10,44.0,49369.0
2005-11-11,39.4,49533.0
2005-11-12,50.5,42185.0
2005-11-13,57.5,39170.0
2005-11-14,44.3,47894.0
2005-11-15,55.6,49086.0
2005-11-16,43.7,51961.0
2005-11-17,24.9,55615.0
2005-11-18,25.1,56133.0
2005-11-19,36.7,46460.0
2005-11-20,43.9,43021.0
2005-11-21,40.2,51667.0
2005-11-22,36.1,53966.0
2005-11-23,28.7,55880.0
2005-11-24,31.7,45406.0
2005-11-25,18.1,49173.0
2005-11-26,32.6,45591.0
2005-11-27,48.6,41732.0
2005-11-28,57.3,48892.0
2005-11-29,44.9,51605.0
2005-11-30,30.4,55839.0
2005-12-01,28.0,57161.0
2005-12-02,22.6,58360.0
2005-12-03,22.3,53268.0
2005-12-04,27.0,49975.0
2005-12-05,24.0,58539.0
2005-12-06,15.9,61581.0
2005-12-07,19.9,60544.0
2005-12-08,17.8,62644.0
2005-12-09,18.4,61853.0
2005-12-10,19.9,54759.0
2005-12-11,29.9,50610.0
2005-12-12,20.5,58775.0
2005-12-13,20.5,59992.0
2005-12-14,24.2,60319.0
2005-12-15,32.8,58470.0
2005-12-16,28.2,57421.0
2005-12-17,23.0,52684.0
2005-12-18,19.4,51898.0
2005-12-19,10.1,62719.0
2005-12-20,7.4,64064.0
2005-12-21,23.0,59774.0
2005-12-22,26.6,58160.0
2005-12-23,34.6,52290.0
2005-12-24,40.7,43353.0
2005-12-25,39.6,40679.0
2005-12-26,33.6,45977.0
2005-12-27,36.2,47886.0
2005-12-28,50.2,45028.0
2005-12-29,37.7,48396.0
2005-12-30,36.0,47176.0
2005-12-31,37.0,44930.0
2006-01-01,36.1,41854.0
2006-01-02,48.5,43052.0
2006-01-03,43.4,50291.0
2006-01-04,44.1,51736.0
2006-01-05,36.7,54286.0
2006-01-06,29.3,55817.0
2006-01-07,31.4,49276.0
2006-01-08,37.8,45136.0
2006-01-09,43.9,51872.0
2006-01-10,37.3,53246.0
2006-01-11,42.6,52497.0
2006-01-12,41.2,51307.0
2006-01-13,49.8,49353.0
2006-01-14,35.1,48680.0
2006-01-15,30.4,45414.0
2006-01-16,37.4,50549.0
2006-01-17,47.5,51196.0
2006-01-18,27.7,57098.0
2006-01-19,38.4,53244.0
2006-01-20,52.3,49198.0
2006-01-21,45.9,44204.0
2006-01-22,30.5,46621.0
2006-01-23,35.5,52404.0
2006-01-24,33.3,54932.0
2006-01-25,33.0,55980.0
2006-01-26,29.9,54584.0
2006-01-27,32.9,52939.0
2006-01-28,46.7,43489.0
2006-01-29,49.6,41409.0
2006-01-30,42.5,50369.0
2006-01-31,33.5,54182.0
2006-02-01,36.6,53311.0
2006-02-02,40.5,52456.0
2006-02-03,42.1,50650.0
2006-02-04,36.3,48346.0
2006-02-05,26.1,50081.0
2006-02-06,25.7,56203.0
2006-02-07,24.0,56847.0
2006-02-08,25.6,56203.0
2006-02-09,22.5,57172.0
2006-02-10,29.1,54513.0
2006-02-11,29.4,48451.0
2006-02-12,26.6,47249.0
2006-02-13,25.5,56756.0
2006-02-14,35.0,53942.0
2006-02-15,45.8,51258.0
2006-02-16,53.4,49342.0
2006-02-17,37.9,53152.0
2006-02-18,18.0,53884.0
2006-02-19,10.1,53014.0
2006-02-20,21.2,56618.0
2006-02-21,29.9,55234.0
2006-02-22,35.5,54060.0
2006-02-23,38.0,52703.0
2006-02-24,31.9,52792.0
2006-02-25,41.6,45333.0
2006-02-26,23.5,47814.0
2006-02-27,30.7,54549.0
2006-02-28,33.6,53285.0
2006-03-01,39.5,51838.0
2006-03-02,44.7,51518.0
2006-03-03,30.5,53763.0
2006-03-04,27.2,48392.0
2006-03-05,31.0,45361.0
2006-03-06,33.2,53756.0
2006-03-07,30.9,53828.0
2006-03-08,38.2,53867.0
2006-03-09,51.2,50066.0
2006-03-10,49.2,49063.0
2006-03-11,44.7,43738.0
2006-03-12,56.7,39888.0
2006-03-13,61.4,47199.0
2006-03-14,38.9,52712.0
2006-03-15,36.7,52190.0
2006-03-16,38.9,52039.0
2006-03-17,35.6,51382.0
2006-03-18,31.1,45921.0
2006-03-19,31.8,43814.0
2006-03-20,33.4,53041.0
2006-03-21,27.3,57459.0
2006-03-22,27.3,56120.0
2006-03-23,34.9,52896.0
2006-03-24,36.6,50827.0
2006-03-25,34.2,46369.0
2006-03-26,36.4,43553.0
2006-03-27,38.2,51020.0
2006-03-28,44.4,50778.0
2006-03-29,45.5,48942.0
2006-03-30,50.8,48327.0
2006-03-31,59.3,46182.0
2006-04-01,52.6,40494.0
2006-04-02,51.0,36868.0
2006-04-03,51.6,48070.0
2006-04-04,42.4,49960.0
2006-04-05,45.0,48938.0
2006-04-06,50.1,48073.0
2006-04-07,57.8,46880.0
2006-04-08,41.8,42210.0
2006-04-09,38.7,40227.0
2006-04-10,48.4,46892.0
2006-04-11,58.1,47121.0
2006-04-12,67.9,46935.0
2006-04-13,65.4,46662.0
2006-04-14,68.1,41862.0
2006-04-15,62.7,37818.0
2006-04-16,61.0,34942.0
2006-04-17,57.0,43841.0
2006-04-18,52.0,46678.0
2006-04-19,59.7,46897.0
2006-04-20,62.4,47295.0
2006-04-21,60.4,46542.0
2006-04-22,61.5,39760.0
2006-04-23,58.8,36896.0
2006-04-24,55.3,45358.0
2006-04-25,53.0,46657.0
2006-04-26,42.0,47697.0
2006-04-27,52.8,46481.0
2006-04-28,54.4,44795.0
2006-04-29,55.7,38645.0
2006-04-30,59.2,36883.0
2006-05-01,56.8,45621.0
2006-05-02,60.6,46408.0
2006-05-03,61.6,46670.0
2006-05-04,64.8,47286.0
2006-05-05,59.6,44887.0
2006-05-06,54.0,37840.0
2006-05-07,51.8,36171.0
2006-05-08,56.2,45527.0
2006-05-09,61.1,46753.0
2006-05-10,63.4,47733.0
2006-05-11,57.7,46651.0
2006-05-12,47.1,46434.0
2006-05-13,49.6,39663.0
2006-05-14,47.4,37273.0
2006-05-15,47.9,46332.0
2006-05-16,53.7,46651.0
2006-05-17,56.4,46536.0
2006-05-18,51.3,45969.0
2006-05-19,52.8,44988.0
2006-05-20,54.4,38800.0
2006-05-21,55.4,36777.0
2006-05-22,50.1,45358.0
2006-05-23,55.4,46533.0
2006-05-24,62.0,46846.0
2006-05-25,69.9,50195.0
2006-05-26,67.1,48489.0
2006-05-27,69.9,42808.0
2006-05-28,75.0,44908.0
2006-05-29,78.0,49461.0
2006-05-30,78.1,61260.0
2006-05-31,76.7,63373.0
2006-06-01,72.6,60129.0
2006-06-02,64.9,50732.0
2006-06-03,64.7,43041.0
2006-06-04,62.0,38722.0
2006-06-05,64.1,49545.0
2006-06-06,69.8,52788.0
2006-06-07,67.6,51473.0
2006-06-08,66.3,52157.0
2006-06-09,68.1,51527.0
2006-06-10,58.9,40624.0
2006-06-11,58.8,37401.0
2006-06-12,60.8,46858.0
2006-06-13,62.4,48757.0
2006-06-14,66.9,50914.0
2006-06-15,68.3,52689.0
2006-06-16,72.1,55068.0
2006-06-17,75.4,52083.0
2006-06-18,76.8,50939.0
2006-06-19,72.4,58217.0
2006-06-20,70.3,56940.0
2006-06-21,74.4,59533.0
2006-06-22,79.0,63971.0
2006-06-23,70.0,54793.0
2006-06-24,69.7,48145.0
2006-06-25,70.2,45491.0
2006-06-26,70.2,55599.0
2006-06-27,71.0,57944.0
2006-06-28,71.6,57245.0
2006-06-29,65.9,53209.0
2006-06-30,69.9,52374.0
2006-07-01,75.8,50313.0
2006-07-02,81.0,53025.0
2006-07-03,78.4,55004.0
2006-07-04,76.6,48035.0
2006-07-05,70.1,48132.0
2006-07-06,65.5,46825.0
2006-07-07,67.5,47214.0
2006-07-08,69.6,44924.0
2006-07-09,71.8,44914.0
2006-07-10,76.0,58834.0
2006-07-11,74.0,56774.0
2006-07-12,74.1,57463.0
2006-07-13,76.8,61116.0
2006-07-14,78.4,64132.0
2006-07-15,78.4,59319.0
2006-07-16,80.7,58452.0
2006-07-17,81.4,68377.0
2006-07-18,75.9,64649.0
2006-07-19,76.4,65647.0
2006-07-20,78.8,65253.0
2006-07-21,77.5,64393.0
2006-07-22,70.0,49832.0
2006-07-23,69.8,46205.0
2006-07-24,71.9,58269.0
2006-07-25,75.4,62466.0
2006-07-26,76.8,63300.0
2006-07-27,73.8,60941.0
2006-07-28,75.7,62575.0
2006-07-29,77.4,59272.0
2006-07-30,79.9,59896.0
2006-07-31,80.9,70728.0
2006-08-01,83.4,74591.0
2006-08-02,83.2,74219.0
2006-08-03,79.4,69531.0
2006-08-04,75.7,63334.0
2006-08-05,74.3,54277.0
2006-08-06,75.7,55389.0
2006-08-07,78.3,66933.0
2006-08-08,74.0,63267.0
2006-08-09,70.8,58638.0
2006-08-10,72.7,59635.0
2006-08-11,72.2,56151.0
2006-08-12,68.4,47314.0
2006-08-13,70.2,47345.0
2006-08-14,73.9,59368.0
2006-08-15,71.9,59037.0
2006-08-16,70.0,57949.0
2006-08-17,72.2,59956.0
2006-08-18,77.1,62853.0
2006-08-19,77.5,57242.0
2006-08-20,72.1,49432.0
2006-08-21,67.8,54877.0
2006-08-22,70.3,57201.0
2006-08-23,71.9,58950.0
2006-08-24,74.0,60849.0
2006-08-25,75.3,60977.0
2006-08-26,75.5,54074.0
2006-08-27,74.3,52060.0
2006-08-28,73.5,59409.0
2006-08-29,73.1,59965.0
2006-08-30,68.2,55636.0
2006-08-31,67.2,53087.0
2006-09-01,65.2,49423.0
2006-09-02,60.8,39643.0
2006-09-03,60.1,37394.0
2006-09-04,61.8,38649.0
2006-09-05,64.2,48994.0
2006-09-06,63.3,51265.0
2006-09-07,66.9,52181.0
2006-09-08,69.0,52670.0
2006-09-09,69.4,46710.0
2006-09-10,68.0,44207.0
2006-09-11,66.7,52331.0
2006-09-12,67.4,52882.0
2006-09-13,64.5,50734.0
2006-09-14,65.5,50909.0
2006-09-15,62.6,49434.0
2006-09-16,62.6,43676.0
2006-09-17,67.6,43483.0
2006-09-18,69.3,51546.0
2006-09-19,55.2,47676.0
2006-09-20,51.6,46924.0
2006-09-21,52.7,47339.0
2006-09-22,57.5,46900.0
2006-09-23,66.1,42441.0
2006-09-24,63.6,39438.0
2006-09-25,54.8,46874.0
2006-09-26,58.1,48098.0
2006-09-27,63.3,48928.0
2006-09-28,56.3,47517.0
2006-09-29,50.0,45906.0
2006-09-30,54.9,40541.0
2006-10-01,58.1,38242.0
2006-10-02,63.0,47965.0
2006-10-03,69.6,50874.0
2006-10-04,72.6,53726.0
2006-10-05,56.5,47979.0
2006-10-06,49.6,46598.0
2006-10-07,51.5,40432.0
2006-10-08,57.1,38586.0
2006-10-09,63.4,48184.0
2006-10-10,63.0,48919.0
2006-10-11,63.0,48453.0
2006-10-12,42.0,48828.0
2006-10-13,41.3,48937.0
2006-10-14,42.8,42909.0
2006-10-15,41.1,40712.0
2006-10-16,50.2,47905.0
2006-10-17,55.8,48990.0
2006-10-18,56.9,47655.0
2006-10-19,54.8,48149.0
2006-10-20,43.8,48158.0
2006-10-21,44.2,42161.0
2006-10-22,45.1,41372.0
2006-10-23,37.3,51734.0
2006-10-24,38.5,52244.0
2006-10-25,38.0,51717.0
2006-10-26,40.4,52331.0
2006-10-27,44.1,50585.0
2006-10-28,44.4,44506.0
2006-10-29,46.2,40154.0
2006-10-30,51.6,49245.0
2006-10-31,57.3,48489.0
2006-11-01,39.6,51371.0
2006-11-02,32.8,54286.0
2006-11-03,27.8,54721.0
2006-11-04,33.7,48424.0
2006-11-05,45.0,43222.0
2006-11-06,49.2,50154.0
2006-11-07,49.6,50159.0
2006-11-08,50.3,49848.0
2006-11-09,52.0,49791.0
2006-11-10,54.6,48108.0
2006-11-11,52.6,44317.0
2006-11-12,37.1,44589.0
2006-11-13,37.4,51812.0
2006-11-14,38.1,53349.0
2006-11-15,39.7,53628.0
2006-11-16,48.9,51105.0
2006-11-17,38.9,51634.0
2006-11-18,39.5,44999.0
2006-11-19,37.1,44802.0
2006-11-20,33.6,53701.0
2006-11-21,33.6,54403.0
2006-11-22,36.6,52913.0
2006-11-23,38.6,41436.0
2006-11-24,42.2,41868.0
2006-11-25,48.0,41083.0
2006-11-26,53.7,40511.0
2006-11-27,53.2,49438.0
2006-11-28,51.7,50658.0
2006-11-29,58.8,50335.0
2006-11-30,58.2,50058.0
2006-12-01,43.2,52721.0
2006-12-02,28.5,49952.0
2006-12-03,27.1,49439.0
2006-12-04,19.0,60842.0
2006-12-05,24.2,59253.0
2006-12-06,36.0,56972.0
2006-12-07,25.9,60331.0
2006-12-08,14.5,62086.0
2006-12-09,25.6,52945.0
2006-12-10,37.4,47617.0
2006-12-11,44.5,52964.0
2006-12-12,45.9,53082.0
2006-12-13,48.6,51642.0
2006-12-14,47.6,52090.0
2006-12-15,47.1,51207.0
2006-12-16,38.1,47486.0
2006-12-17,55.8,42338.0
2006-12-18,49.4,50103.0
2006-12-19,34.0,54629.0
2006-12-20,32.8,55408.0
2006-12-21,44.3,52685.0
2006-12-22,52.1,49512.0
2006-12-23,39.3,45699.0
2006-12-24,38.1,41825.0
2006-12-25,36.5,42052.0
2006-12-26,35.1,47182.0
2006-12-27,33.1,49175.0
2006-12-28,39.4,47955.0
2006-12-29,40.9,45909.0
2006-12-30,42.0,42778.0
2006-12-31,48.0,40967.0
2007-01-01,42.1,43082.0
2007-01-02,35.4,51710.0
2007-01-03,37.8,53232.0
2007-01-04,45.1,52157.0
2007-01-05,56.5,49197.0
2007-01-06,50.0,43699.0
2007-01-07,35.7,46066.0
2007-01-08,35.7,53305.0
2007-01-09,32.8,55658.0
2007-01-10,26.7,56898.0
2007-01-11,34.6,55683.0
2007-01-12,47.0,51602.0
2007-01-13,47.4,45298.0
2007-01-14,37.9,44933.0
2007-01-15,45.5,51523.0
2007-01-16,29.7,57561.0
2007-01-17,22.2,58900.0
2007-01-18,29.5,57713.0
2007-01-19,31.2,56286.0
2007-01-20,25.4,50598.0
2007-01-21,25.9,50642.0
2007-01-22,31.3,56445.0
2007-01-23,28.3,57402.0
2007-01-24,28.3,57095.0
2007-01-25,24.1,59162.0
2007-01-26,23.4,57949.0
2007-01-27,36.8,49882.0
2007-01-28,21.1,52861.0
2007-01-29,16.3,61968.0
2007-01-30,21.0,62077.0
2007-01-31,14.7,62549.0
2007-02-01,23.1,59935.0
2007-02-02,24.4,58733.0
2007-02-03,12.4,58643.0
2007-02-04,6.3,59697.0
2007-02-05,2.1,68313.0
2007-02-06,3.0,69487.0
2007-02-07,8.0,65282.0
2007-02-08,4.2,66727.0
2007-02-09,7.4,64043.0
2007-02-10,8.7,57909.0
2007-02-11,12.6,55487.0
2007-02-12,29.3,58388.0
2007-02-13,26.1,58299.0
2007-02-14,13.7,58425.0
2007-02-15,6.1,64601.0
2007-02-16,4.2,65022.0
2007-02-17,20.2,55848.0
2007-02-18,17.7,53284.0
2007-02-19,20.5,59517.0
2007-02-20,40.4,54827.0
2007-02-21,31.6,54757.0
2007-02-22,31.9,56651.0
2007-02-23,24.8,56624.0
2007-02-24,22.9,53597.0
2007-02-25,36.5,48085.0
2007-02-26,34.0,55498.0
2007-02-27,29.7,56328.0
2007-02-28,28.7,56452.0
2007-03-01,39.8,54690.0
2007-03-02,41.5,52580.0
2007-03-03,31.1,49775.0
2007-03-04,24.2,50115.0
2007-03-05,30.5,56652.0
2007-03-06,20.3,59335.0
2007-03-07,28.0,57820.0
2007-03-08,25.6,56777.0
2007-03-09,39.6,52067.0
2007-03-10,52.2,43121.0
2007-03-11,41.8,40728.0
2007-03-12,43.2,51284.0
2007-03-13,59.2,49307.0
2007-03-14,64.3,48160.0
2007-03-15,43.9,52001.0
2007-03-16,31.1,54824.0
2007-03-17,28.7,49365.0
2007-03-18,29.5,45832.0
2007-03-19,39.3,53967.0
2007-03-20,44.8,50241.0
2007-03-21,48.5,50690.0
2007-03-22,62.8,48319.0
2007-03-23,59.3,47548.0
2007-03-24,62.3,41095.0
2007-03-25,64.4,38787.0
2007-03-26,68.1,47494.0
2007-03-27,68.1,48737.0
2007-03-28,59.4,47857.0
2007-03-29,53.2,47451.0
2007-03-30,58.1,46225.0
2007-03-31,58.0,39566.0
2007-04-01,63.8,37312.0
2007-04-02,63.3,45760.0
2007-04-03,64.2,47191.0
2007-04-04,42.0,50337.0
2007-04-05,29.6,54501.0
2007-04-06,28.3,48752.0
2007-04-07,24.5,47950.0
2007-04-08,30.2,44896.0
2007-04-09,33.9,51160.0
2007-04-10,37.7,50991.0
2007-04-11,42.1,51862.0
2007-04-12,42.0,52835.0
2007-04-13,40.4,49884.0
2007-04-14,40.2,45612.0
2007-04-15,37.3,44844.0
2007-04-16,43.6,50207.0
2007-04-17,49.2,48630.0
2007-04-18,51.1,47445.0
2007-04-19,46.1,47877.0
2007-04-20,50.5,46706.0
2007-04-21,57.1,39733.0
2007-04-22,64.6,37581.0
2007-04-23,69.0,47040.0
2007-04-24,62.5,46844.0
2007-04-25,55.9,46423.0
2007-04-26,57.7,47050.0
2007-04-27,55.4,45669.0
2007-04-28,55.2,39507.0
2007-04-29,61.9,37238.0
2007-04-30,70.9,48154.0
2007-05-01,69.6,50611.0
2007-05-02,66.0,48702.0
2007-05-03,63.2,46499.0
2007-05-04,61.0,46207.0
2007-05-05,65.0,40425.0
2007-05-06,56.2,36751.0
2007-05-07,58.4,46316.0
2007-05-08,65.2,48829.0
2007-05-09,70.7,51074.0
2007-05-10,69.7,52449.0
2007-05-11,71.2,51666.0
2007-05-12,68.9,43806.0
2007-05-13,55.6,36717.0
2007-05-14,62.5,47538.0
2007-05-15,72.9,52394.0
2007-05-16,61.4,47645.0
2007-05-17,51.0,45853.0
2007-05-18,50.8,45107.0
2007-05-19,57.1,39165.0
2007-05-20,64.2,38176.0
2007-05-21,63.6,48623.0
2007-05-22,71.0,53305.0
2007-05-23,74.0,54769.0
2007-05-24,74.7,55939.0
